126608.jpg	christian-pulisic-im-duell-mit-harry-winks.jpg	BVB kassiert heftige Schlappe gegen Tottenham	BVB concedes violent slippers against Tottenham	 
126610.jpg	die-vertreter-der-zukuenftigen-generation-sitzen-dem-verfahren-vor-.jpg	Die üblichen Verdächtigen	The usual suspects	 
126611.jpg	anne-sophie-mutter.jpg	Stargeigerin und HipHop-Held	Stargeigerin and Hiphop hero	 
126612.jpg	nrw-foerdert-die-medienausstattung-der-schulen--im-burscheider-schulausschuss-wurde-der-plan-vorgestellt-.jpg	Grundschüler testen Kopfhörer	Elementary students test headphones	 
126613.jpg	mit-diesem-plakat-weist-die-polizei-regelmaessig-auf-die-perfide-betrugsmasche-hin-.jpg	Erfolgreiche Ermittler im Kreis	Successful investigators in the circle	 
126614.jpg	tendo-nagenda.jpg	Der Hecht im Karpfenteich	The pike in the carpy pond	 
126616.jpg	urn-newsml-dpa-com-20090101-190213-99-976535-large-4-3.jpg	Baum zu Lehmann-Verpflichtung: „Ich wollte ihn haben”	Tree to Lehmann commitment: "I wanted him to have"	Lehmann
126618.jpg	kreisverkehr-spich--4-.jpg	Dauerumleitung an der B 8 ruiniert Geschäftsleute	Durable in the B 8 ruins business people	 
126619.jpg	hungerstreik-der-kurden-13-02-2019.jpg	Hungern für die kurdische Sache	Hunters for the Kurdish thing	 
126620.jpg	bahnhof-huerth-kalscheuren.jpg	Neue Gleise sollen nach Kalscheuren führen	New tracks should lead to Kalsheur	 
126621.jpg	krankenkasse-geld.jpg	Welche Leistungen kostenfrei sind und wann man zuzahlen muss	Which services are free of charge and when to pay	 
126622.jpg	rb-25-in-vilkerath.jpg	Die RB 25 könnte mehr Haltepunkte in Köln bekommen	The RB 25 could get more breakpoints in Cologne	 
126623.jpg	tierarzt-wurthmann.jpg	Pferde sollen eine Sauna bekommen	Horses should get a sauna	 
126624.jpg	71-143888713--null--13-02-2019-18-20-55-248-.jpg	Ortsumbau einstimmig auf den Weg gebracht	Local conversion unanimously launched	 
126625.jpg	kina-eins-zwei-drei-53769040.jpg	IMK-Chef will Weltkriegsmunition aus Nord- und Ostsee holen	IMK boss wants to bring World War Munition from North and Baltic Sea	 
126626.jpg	christiane-f-.jpg	Amazon dreht „Kinder vom Bahnhof Zoo“	Amazon turns "Children from Zoo Station"	 
126627.jpg	a380.jpg	Airbus stellt Produktion von A380 ein	Airbus introduces production from A380	 
126629.jpg	plastikmuell.jpg	Steinmeier will beim Thema Plastikmüll ernst machen	Steinmeier wants to make the topic of plastic waste seriously	Steinmeier
126630.jpg	fuehrerschein.jpg	Wenn 43 Millionen Deutsche ihren Führerschein umtauschen	If 43 million Germans exchange their driver's license	 
126631.jpg	71-143896696--null--13-02-2019-18-04-25-568-.jpg	Kriminalität geht im Oberbergischen Kreis zurück	Crime returns to the Oberbergische circle	 
126633.jpg	arzt-symbolbild.jpg	Ärzte unter Betrugsverdacht – „Letzter Dienst“ schlecht bezahlt	Doctors under fraud - "Last service" badly paid	 
126636.jpg	landgericht-bonn.jpg	Eitorfer zu mehr als drei Jahren Haft verurteilt	Eitorfer sentenced to more than three years imprisonment	Eitorfer
126639.jpg	eine-messstation-fuer-feinstaub.jpg	Die Politik hat sich etwas Luft verschafft	The policy has gotten some air	 
126640.jpg	lebenshof-fuer-nutztiere--jungschweine-.jpg	Ehepaar öffnet Lebenshof für Nutztiere in Lanzerath	Couple opens lifesping place for farm animals in Lanzerath	 
126641.jpg	imagefilm.jpg	Imagefilm lässt auf sich warten	Image film makes waiting	 
126642.jpg	frauen-unter-sich.jpg	Politikerinnen arbeiten an parlamentarischer Revolution	Politicians work on parliamentary revolution	 
126644.jpg	sandra-und-andreas-obdachlose.jpg	Wie zwei Kölner Obdachlose eine neue Bleibe bekamen – und scheiterten	How two Kölner homeless people got a new home - and failed	 
126648.jpg	wie-bei-den-vorbereitungsarbeiten-im-herbst-wird-der-verkehr-auf-der-muelheimer-bruecke-nach-karneval-pro-fahrtrichtung-einspurig-gefuehrt-.jpg	Nach Karneval wird es eng	After carnival it gets tight	 
126649.jpg	jana--l---und-celine.jpg	Minis und Maxis mit viel Liebe zum Karneval	Minis and Maxis with a lot of love for carnival	 
126650.jpg	aquafit-kurse-wird-es-bald-nicht-mehr-geben-.jpg	Cafeteria wird Schwimmbad ersetzen	Cafeteria will replace swimming pool	 
126651.jpg	lia-schoeneweiss-ist-siegerin-bei-jugend-debattiert-.jpg	Fahrkarte nach Düsseldorf gelöst	Ticket resolved to Dusseldorf	 
126652.jpg	demo-lindenstrasse.jpg	Lindenstraßen-Fans hoffen weiter auf Erhalt der Kultserie	Linden road fans continue to hope for the preservation of cult series	Linden
126654.jpg	tanzpaar-der-prinzen-garde-macht-schluss.jpg	Tanzpaar der Kölner Prinzen-Garde hört nach der Session auf	Dance couple of the Cologne Prince Guard listens to the session	 
126658.jpg	bei-maischberger.jpg	Die Schuldsuche im Diesel-Desaster nimmt bizarre Züge an	The debugging in diesel disaster accepts bizarre trains	 
126659.jpg	urn-newsml-dpa-com-20090101-190214-99-980724-large-4-3.jpg	„Krieg mit dem Iran”: Netanjahu-Äußerung sorgt für Wirbel	"War with Iran": Netanyahu statement ensures vertebrae	Netanyahu
126662.jpg	rathaus-koeln.jpg	Null Komma Null aus Börschel-Affäre gelernt	Zero comma zero from Börschel affair learned	 
126665.jpg	20190213-baustein-koelner-dom.jpg	Mein Kölner Dom Buch & Bauset	My Cologne Cathedral Buch & Bauset	 
126666.jpg	unfall-huerth-frechen.jpg	Mehrere Personen verletzt – Fahrerin eingeklemmt	Several people injured - driver clamped	 
126669.jpg	guenther-jauch.jpg	Günther Jauch kritisiert öffentlich ARD und ZDF	Günther Jauch criticizes ARD and ZDF	Günther Jauch
126670.jpg	lena-meyer-landrut.jpg	Lena Meyer-Landrut macht Promis eine Ansage	Lena Meyer-Landrut makes celebrities an announcement	Lena Meyer-Landrut
126671.jpg	dpa-polizeiauto---leicht-verschwommen.jpg	Messerstecherei an Franziskus-Grundschule in Brühl	Knife stick to Francis elementary school in Brühl	Francis
126676.jpg	dennis-decker.jpg	Tapferer Tänzer Dennis (†34) ist gestorben	Brave Dancer Dennis († 34) has died	Dennis
126677.jpg	urn-newsml-dpa-com-20090101-190212-99-957087-large-4-3.jpg	Für Urlauber: Kultur-Events in Valencia und Jamaika	For tourists: Culture events in Valencia and Jamaica	 
126678.jpg	71-143889592--null--13-02-2019-18-14-54-516-.jpg	Pendler könnten durchfahren bis Köln-Süd	Commuters could go through to Cologne-Süd	 
126681.jpg	zwei-voegel-und-eine-rose-valentinstag.jpg	9 Sprichwörter über die Liebe – und was wirklich dran ist	9 proverb words about love - and what really is	 
126683.jpg	urn-newsml-dpa-com-20090101-190214-99-981577-large-4-3.jpg	Rangnick: Nehmen keine Rücksicht auf Weinzierl-Situation	Rangnick: Take no consideration of weinzierl situation	 
126685.jpg	urn-newsml-dpa-com-20090101-190213-99-975386-large-4-3.jpg	Urteil im Prozess um Überfall nach Ebay-Inserat erwartet	Judgment in the process of raid to Ebay ad expected	 
126686.jpg	ziegenbock-dpa-neu.jpg	Reicher US-Jäger provoziert mit Abschuss seltener Bergziege	Rich US hunter provoked with lag of rare mountain goat	 
126688.jpg	strassenschild-krewelshof.jpg	Zufahrt zu zwei Höfen in Lohmar wird neutral umbenannt	Access to two farms in Lohmar is renamed neutral	 
126689.jpg	uwe-richrath-gewinnt-die-ob-wahl-2015.jpg	Ein OB braucht viele Stimmen	An obstity needs many voices	 
126691.jpg	straubing-maskottchen.jpg	Straubings wirre Verschwörungstheorie	Straubings Wirre conspiracy theory	 
126692.jpg	71-143895218--null--13-02-2019-15-21-44-779-.jpg	Schulen sollen bei der Medienentwicklung gefördert werden	Schools should be promoted in media development	 
126693.jpg	demonstranten-fordern-die-freilassung-von-adil-demirci-.jpg	Prozess gegen Kölner Journalisten in Istanbul fortgesetzt	Process against Cologne journalists continued in Istanbul	 
126694.jpg	broetchen.jpg	Gericht erlaubt Bäckerei längere Öffnungszeiten an Feiertagen	Court allows bakery longer opening hours on public holidays	 
126695.jpg	china-menschen-ap.jpg	Thailändische Alzheimer-Patientin in China aufgetaucht	Thai Alzheimer's patient surfaced in China	 
126696.jpg	urn-newsml-dpa-com-20090101-190213-99-974120-large-4-3.jpg	Niedlicher Bulli oder böser Blitzer?	Cute Bulli or Böser speed camera?	 
126697.jpg	urn-newsml-dpa-com-20090101-190214-99-982505-large-4-3.jpg	Vom Außenseiter zur Bank im Team: Leyhe der „Superstar”	From the outsider to the bank in the team: Leyhe the "Superstar"	 
126698.jpg	flugverkehr-himmel.jpg	Fluglotsen warnen vor Chaos am Himmel	Air traffic controllers warn against chaos in the sky	 
126701.jpg	sky-kontert-rummenigge-kritik.jpg	Pay-TV Sender Sky kontert Rummenigges Kritik	Pay TV channel Sky Knights Rummenigges Criticism	 
126704.jpg	baumwollbaeuerinnen-bei-der-ernte.jpg	Rewe setzt auf Cotton made in Africa	REWE relies on Cotton Made in Africa	 
126705.jpg	urn-newsml-dpa-com-20090101-190214-99-983618-large-4-3.jpg	ARD verzichtet im Viertelfinale auf Live-Spiel des FC Bayern	Ard dispenses in the quarterfinals on Live Game of FC Bayern	Ard
126706.jpg	minister2.jpg	Hambi-Aktivisten wollen Kölner Rosenmontagszug lahmlegen	Hambi activists want to paralyze Cologne Rose Monday train	Hambi
126708.jpg	lukajovic.jpg	Halb Europa jagt Frankfurts Top-Torjäger Luka Jovic	Half Europe chases Frankfurt's top Goal Luka Jovic	Luka Jovic
126709.jpg	henriette-reker.jpg	Gutachter kritisiert Empfehlung der Kölner OB Reker	Reviewer criticizes recommendation of the Cologne obese	 
126710.jpg	diesel-symbolbild.jpg	Lungenarzt unterläuft grober Rechenfehler	Relief physician undergoes gross computational errors	 
126715.jpg	dfb-pokal-bayern-nur-bei-sky.jpg	FC Bayern nicht im Free-TV zu sehen	FC Bayern not to see in Free TV	 
126716.jpg	schaf-dpa.jpg	Schafe verirren sich auf Autobahnkreuz Aachen	Sheep get lost on motorway junction Aachen	 
126717.jpg	leichenfund-opladen.jpg	Lokführer entdeckt Leiche in Opladen	Floor guide discovers corpse in Opladen	 
126719.jpg	getoetetes-nashorn-suedafrika.jpg	Wilderer töten 769 Nashörner in Südafrika	Wilderer kill 769 rhinos in South Africa	 
126724.jpg	modeste-spielgenehmigung.jpg	Spielgenehmigung für Anthony Modeste liegt vor	Game approval for Anthony Modeste is available	Anthony Modeste
126725.jpg	mann-tippt-laptop--1-.jpg	Täuschend echt – gefälschte Telekom-Rechnungen enthalten Virus	Deceptive real - fake telecom calculations contain virus	 
126727.jpg	national-express-dpa.jpg	Regionalbahn fährt ohne Halt mit Passagieren Richtung Depot	Regional train departs without stop with passengers in the direction of depot	 
126728.jpg	schoki-unfall.jpg	Schokoladen-Laster stürzt Böschung hinab	Chocolate vice crashes embankment down	 
126729.jpg	ks-fu--bvb-bei-tottenham.jpg	Der Abgesang auf den deutschen Fußball kommt noch zu früh	The switching to the German football is still too early	 
126731.jpg	urn-newsml-dpa-com-20090101-190214-99-984405-large-4-3.jpg	Krankenkasse: Erkältungswelle trieb Krankenstand 2018 hoch	Health insurance: Cold wave drifted sick leave 2018 high	 
126733.jpg	berlinale--1-.jpg	So schützt die Berlinale ihre Filme vor illegalen Leaks	So the Berlinale protects its films from illegal leaks	 
126737.jpg	cavalluna.jpg	„Cavalluna“ kommt in die Kölner Lanxess-Arena	"Cavalluna" comes to the Cologne Lanxess Arena	 
126738.jpg	urn-newsml-dpa-com-20090101-190214-99-985646-large-4-3.jpg	Christoph Waltz hat Angst vor Künstlicher Intelligenz	Christoph Waltz is afraid of artificial intelligence	Christoph Waltz
126739.jpg	ramos-droht-laengere-strafe.jpg	Real-Kapitän Sergio Ramos droht längere Sperre	Real Captain Sergio Ramos threatens longer lock	Sergio Ramos
126741.jpg	kind-pommes-essen.jpg	Kindergerichte in deutschen Restaurants ungesund wie Fast Food	Children's dishes in German restaurants Unhealthy as fast food	 
126742.jpg	domdechant-robert-kleine--l---und-miljoe-verteilen-postkarten.jpg	Kölner Band Miljö trommelt auf der Domplatte für Liebe	Cologne band Miljö drums on the cathedral plate for love	 
126743.jpg	brand-koenigswinter-2.jpg	Wohnhaus in Königswinter nach Brand unbewohnbar	Residential house in Königswinter after fire uninhabitable	 
126744.jpg	urn-newsml-dpa-com-20090101-190214-99-985984-large-4-3.jpg	Roberto Saviano hat Mafia in Deutschland im Blick	Roberto Saviano has mafia in Germany	Roberto Saviano
126749.jpg	pflanzaktion-am-ebertplatz.jpg	Wo das Essen der Kölner in Zukunft herkommen könnte	Where the food of Cologne could come here in the future	 
126751.jpg	urn-newsml-dpa-com-20090101-190214-99-983320-large-4-3.jpg	Fall Demirci: Staatsanwalt schlägt Freilassung vor	Case Demirci: Prosecutor proposes release	 
126752.jpg	pence-ap-neu.jpg	USA erhöhen Druck auf Europäer	US increase pressure at Europeans	 
126754.jpg	urn-newsml-dpa-com-20090101-190214-99-986136-large-4-3.jpg	Hoeneß zu neuer Sporthalle in München: „Leuchtturmprojekt”	Hoeneß to new sports hall in Munich: "Lighthouse project"	 
126759.jpg	hamburg-will-pyrotechnik-legalisieren.jpg	Hamburger SV will Pyrotechnik legalisieren	Hamburger SV wants to legalize pyrotechnics	 
126760.jpg	trump-afp-neu.jpg	Trump rüstet Weißes Haus mit Simulator auf	Trump equips white house with simulator	Trump
126769.jpg	der-unfall-fuehrte-im-koelner-bahnhof-zu-verkehrsbehinderungen-.jpg	Eingequetschten Mann bereits mehrfach operiert	Crushed man already operated several times	 
126770.jpg	foto-armknecht.jpg	„Ich war das Schwein der Serie“	"I was the pig of the series"	 
126772.jpg	pulheim-razzia.jpg	122 polizeibekannte Mafiosi in NRW	122 Policy Mafiosi in NRW	 
126773.jpg	urn-newsml-dpa-com-20090101-190214-99-988046-large-4-3.jpg	Autohäuser ächzen unter Diesel-Krise	Car dealerships groans under diesel crisis	 
126774.jpg	urn-newsml-dpa-com-20090101-190214-99-988201-large-4-3.jpg	Tesla liefert erste Model-3-Fahrzeuge in Deutschland aus	Tesla delivers first model 3 vehicles in Germany	Tesla
126775.jpg	urn-newsml-dpa-com-20090101-190214-99-988139-large-4-3.jpg	Keine Zusatzleistungen für Abi-Ball	No additional services for Abi-ball	 
126776.jpg	yuecel-dpa-neu.jpg	Deniz Yücel hofft auf Rückkehr in die Türkei	Deniz Yüecel hopes to return to Turkey	Deniz Yüecel
126779.jpg	will-feinstaub-neu.jpg	Politiker rechnen mit dem umstrittenen Lungenarzt Köhler ab	Politicians expect the controversial lung physician Köhler	Köhler
126781.jpg	frau-wird-mit-sonnencreme-eingeschmiert.jpg	Badeparadiese verbieten Sonnencreme – was Urlauber wissen sollten	Bath paradises forbid sunscreen - what tourists should know	 
126783.jpg	herbert-groenemeyer.jpg	Herbert Grönemeyer tritt vor Kölner Richter auf	Herbert Grönemeyer occurs in front of Cologne Richter	Herbert Grönemeyer
126785.jpg	20180218rosenmontag-by-express-002-enhanced-gepixelt.jpg	Durchgegangene Pferde laufen nicht mehr mit	Passed horses do not run with	 
126786.jpg	brand-troisdorf-neu140219.jpg	Feuerwehr rettet Mann aus Wohnung – Rauchgasvergiftung	Fire brigade saves man from apartment - flue gas poisoning	 
126787.jpg	urn-newsml-dpa-com-20090101-190214-99-980004-large-4-3.jpg	Alarmstimmung beim BVB - Friseurbesuch sorgt für Diskussion	Alarm at the BVB - hairdressing visit ensures discussion	 
126792.jpg	71-143933464--null--14-02-2019-17-19-50-916-.jpg	Licht und Wärme wird in Oberberg spürbar teurer	Light and heat becomes noticeably more expensive in Oberberg	 
126793.jpg	71-143924460--null--14-02-2019-17-23-45-344-.jpg	Neustädter Schützen holen sich den Pokal	Neustädter protect get the trophy	 
126795.jpg	kindergarten-dpa-neu.jpg	Unbekannter wollte Kind entführen – Mutter reagiert blitzschnell	Unknown unknown child kidnap - mother reacts lightning fast	 
126797.jpg	foto-jobcenter.jpg	Jobcenter gibt kein Geld für Abi-Ball	Jobcenter gives no money for Abi-ball	Jobcenter
126798.jpg	klause---26-breite.jpg	Umstrittene Vereinbarung zur Klause-Erweiterung verabschiedet	Controversial agreement on the clause extension adopted	 
126799.jpg	herz-op-dpa.jpg	Tausende Patienten von Herzschrittmacher-Rückruf betroffen	Thousands of patients affected by pacemaker recall	 
126801.jpg	71-143924897--null--14-02-2019-17-47-01-479-.jpg	Inklusionsbeirat fordert Behinderten-WC	Inclusion Advisory Council calls for the disabled toilet	 
126806.jpg	kaufhof-frechen-140219.jpg	350 Jobs stehen in Frechen auf dem Spiel	350 jobs are in cheeky at the game	 
126808.jpg	birgit-langebartels--1-.jpg	„Verlust der Fruchtbarkeit wird mit fehlender Weiblichkeit verbunden“	"Loss of fertility is associated with missing femininity"	 
126809.jpg	leverkusen-bayer-fotoclub--alf-1816.jpg	Kölns Ästhetik in Schwarz-Weiß	Cologne's aesthetics in black and white	 
126810.jpg	71-143940527--null--14-02-2019-18-06-52-492-.jpg	"Hoch „Dorit"" bringt dem Rheinland Sonne und 17 Grad"	High "Dorit" brings the Rhineland sun and 17 degrees	 
126813.jpg	die-filmwagen-am-lenauplatz.jpg	Anwohner genervt von Filmteam-Wagenburg	Residents annoyed by Filmteam-Wagenburg	Filmteam-Wagenburg
126815.jpg	115914992.jpg	200 Menschen müssen Hochhäuser in Duisburg sofort verlassen	200 people must leave skyscrapers in Duisburg immediately	 
126818.jpg	wuppertal-bahnhof-dpa.jpg	Hang rutscht in Wuppertal ab – Bahnverkehr behindert	Hang slips down in Wuppertal - Rail traffic disabled	 
126819.jpg	kirsten-jahn-2--1-.jpg	Kölner Grünen wollen über Jahn-Nachfolge abstimmen	Cologne Greens want to vote on Jahn succession	Jahn
126820.jpg	buergerinitiative-fordert-gesamtschule-im-koelner-sueden.jpg	Kölner Eltern protestieren für neue Gesamtschule im Kölner Süden	Cologne parents protest for new comprehensive school in the south of Cologne	 
126821.jpg	modestebus.jpg	Modestes Rückkehr ist ein Coup trotz Makels	Modestes return is a coup despite meshels	 
126822.jpg	modeste-bus.jpg	Modeste-Streit mit Tianjin geht weiter – Comeback in Paderborn?	Modest dispute with Tianjin continues - comeback in Paderborn?	 
126823.jpg	kaub-bahn-dpa.jpg	Rheinland-Pfalz pocht auf Alternative zur Mittelrheintrasse	Rhineland-Palatinate poses alternative to Middle Rhine Rhine	 
126827.jpg	gericht-symbol-hammer.jpg	Angriff auf Ebay-Verkäuferin in Köln wohl sexuell motiviert	Attack on eBay saleswoman in Cologne probably sexually motivated	 
126829.jpg	muelheimer-bruecke.jpg	Fahrspuren auf Mülheimer Brücke werden ab April gesperrt	Traces on Mülheim Bridge are blocked from April	 
126830.jpg	71-143895854--null--13-02-2019-18-04-39-618-.jpg	PSA verkauft in Köln bald Opel statt Citroën	PSA sold in Cologne soon Opel instead of Citroën	 
126832.jpg	kai-havertz.jpg	Leverkusen muss um Achtelfinal-Einzug bangen	LEVERKUSEN MUST BANCE FROM EIGHT TOTAL FINAL	BANCE
126833.jpg	urn-newsml-dpa-com-20090101-190214-99-992232-large-4-3.jpg	Leverkusen erkämpft bei Bosz-Comeback Remis in Krasnodar	Leverkusen empowered at Boscz-comeback Remis in Krasnodar	 
126835.jpg	donald-trump-notstand.jpg	Trump will Notstand für Mauerbau ausrufen	Trump wants to exclude emergency for wall construction	Trump
126836.jpg	urn-newsml-dpa-com-20090101-190214-99-990085-large-4-3.jpg	Umweltbehörde hält vorerst an Diesel-Fahrverboten fest	Environmental authority lasts for the time being to diesel driving bans	 
126840.jpg	die-beschlagnahmten-skateboards.jpg	Drogenring schmuggelte Kokain in Skateboard-Rädern	Drug ring smuggled cocaine in skateboard wheels	 
126841.jpg	grenzmauer-zwischen-san-diego-und-tijuana.jpg	Trumps Pläne sind ein Anschlag auf die Demokratie	Trump's plans are a stop on democracy	Trump
126844.jpg	urn-newsml-dpa-com-20090101-190214-99-988641-large-4-3.jpg	Lungenarzt hat sich in Feinstaub-Stellungnahme verrechnet	Lung doctor has offset itself in fine dust statement	 
126847.jpg	der-kirchentag-in-dortmund-steht-in-diesem-jahr-unter-dem-motto--was-fuer-ein-vertrauen---.jpg	Zu Gast in Schlebusch	Guest in Schlebusch	 
126848.jpg	lokfuehrer-entdeckt-leiche-in-opladen.jpg	Lokführer entdeckt Leiche in Opladen	Floor guide discovers corpse in Opladen	 
126849.jpg	stadtarchivar-marc-sievert-hat-die-tafeln-der-ausstellung-auf-den-fluren-im-vierten-stock-der-verwaltung-aufgehaengt-.jpg	Von den Anfängen bis zum Neustart	From the beginning to the restart	 
126850.jpg	frachtflugzeuge-auf-dem-abendlichen-flughafen-koeln-bonn.jpg	Krasse Fehlentwicklung	Blatant	 
126851.jpg	isabel-pfeiffer-poensgen.jpg	„Großes Netzwerk unerlässlich“	"Large network indispensable"	 
126856.jpg	leverkusen-unstrutstrasse--alf-1669.jpg	Wohnungsgesellschaft lässt Bäume für Parkplätze fällen	Housing company makes trees for parking cases	 
126857.jpg	juengste-forscherin-schleiden.jpg	Achtjährige Freya aus Eifel ist NRWs jüngste Forscherin	Eight-year Freya from Eifel is NRW's youngest researcher	Freya
126858.jpg	riems.jpg	Was diese deutsche Insel so gefährlich macht	What makes this German island so dangerous	 
126860.jpg	trump-golf-dpa.jpg	Donald Trump ist nicht mehr übergewichtig	Donald Trump is no longer overweight, but obese	Donald Trump
126861.jpg	luhr-20190214-roesrather-hauptstrasse.jpg	Hauptstraße in Rösrath nach Monaten der Sperrung wieder offen	Main street in Rösrath after months of blocking again open	 
126862.jpg	rathaus-eitorf-140219.jpg	Lösung für das Eitorfer Rathaus gesucht – gravierende Baumängel	Solution for the Eitorfer Town Hall wanted - serious building prestige	 
126864.jpg	leverkusen-unstrutstrasse--alf-1673.jpg	Fällungen für den Profit	Falls for profit	 
126865.jpg	annalena-baerbock.jpg	„Das ist eine Bewährungsprobe für uns Europäer“	"This is a probationary problem for us Europeans"	 
126866.jpg	andrea-nahles.jpg	SPD-Konzept für neuen Sozialstaat ist halbherzig	SPD concept for new welfare state is half-hearted	 
126867.jpg	handy.jpg	Regierungsberaterin fordert Smartphone-Verbot für unter 14-Jährige	Government consultant calls for smartphone ban on under 14-year-old	 
126870.jpg	fruchtfliege-50885158.jpg	Einzelne Fruchtfliege löst Alarm in Neuseeland aus	Individual fruit fly triggers alarm in New Zealand	 
126871.jpg	urn-newsml-dpa-com-20090101-190214-99-993284-large-4-3.jpg	Remis gegen Donezk: Frankfurt darf auf Achtelfinale hoffen	Remis against Donetsk: Frankfurt may hope for eightelfinals	 
126872.jpg	71-143926379--null--14-02-2019-16-27-33-775-.jpg	Kinderärzte drohen mit Reduzierung ihrer Notdienstpraxis	Pediatricians threaten with reducing their emergency service practice	 
126873.jpg	urn-newsml-dpa-com-20090101-190215-99-996068-large-4-3.jpg	Die Toten Hosen kommen zur Berlinale	The dead pants come to the Berlinale	 
126875.jpg	urn-newsml-dpa-com-20090101-190215-99-996022-large-4-3.jpg	Bundesrat berät über Umtausch von Millionen Führerscheinen	Federal Council advises on exchange of millions of driving licenses	 
126876.jpg	urn-newsml-dpa-com-20090101-190215-99-996099-large-4-3.jpg	Handwerk wettert gegen Grundrentenplan von Minister Heil	Crafts weather for a base pension plan of Minister Heil	Heil
126877.jpg	urn-newsml-dpa-com-20090101-190215-99-996395-large-4-3.jpg	Lady Gaga lässt sich „La vie en rose”-Tattoo stechen	Lady Gaga can be "La Vie en Rose" -Tattoo	Lady Gaga
126878.jpg	urn-newsml-dpa-com-20090101-190214-99-992327-large-4-3.jpg	Aufbruch für Vettel: Das ist neu bei Ferrari	Departure for Vettel: This is new to Ferrari	 
126880.jpg	urn-newsml-dpa-com-20090101-190215-99-996489-large-4-3.jpg	Aerosmith-Ehrung fällt ins Wasser	Aerosmith honor falls into the water	Aerosmith
126883.jpg	brexiteinbuergerungen-140219--1.jpg	Diese Briten aus Rhein-Sieg werden „in letzter Minute“ Deutsche	This British from Rhine victory will be "in the last minute" German	 
126884.jpg	refrath-wilhelm-klein-strasse-park-140219.jpg	Refrather Spielplatz in Augen der Stadtverwaltung unerwünscht	Refrather playground in the eyes of the city administration undesirable	 
126885.jpg	leverkusen-fahrrad-schloss-symbolbild.jpg	Fahrraddiebstahl auf Bestellung – Große Schäden	Bicycle theft to order - large damages	 
126886.jpg	urn-newsml-dpa-com-20090101-190215-99-996799-large-4-3.jpg	Ribéry: „Mache in meinem Privatleben	Ribéry: "Make in my private life, what I want"	 
126887.jpg	urn-newsml-dpa-com-20090101-190215-99-996690-large-4-3.jpg	„Lindenstraßen”-Schauspieler wegen Männerkuss beschimpft	"Lindenstraße" actor spimming because of men's kiss	 
126888.jpg	callcenter-dpa.jpg	Statt in der Eifel landet man bei Dresden – Telefonodyssee	Instead of the Eifel lands at Dresden - Telephony Sea	 
126890.jpg	seecontainer-kerpen-140219.jpg	Kerpener Firma macht alte Seecontainer wohnlich	Kerpener company makes old sea cover accommodation	 
126891.jpg	merkel-sicherheitskonferenz.jpg	Themen	Themes, participants, criticism - they should know	 
126893.jpg	ribery.jpg	Ribéry verteidigt sein goldenen Edel-Steak	Ribéry defends his golden noble steak	Ribéry
126894.jpg	urn-newsml-dpa-com-20090101-190215-99-996536-large-4-3.jpg	Rebensburg feiert WM-Silber: „Klar fällt etwas ab”	Rebenburg celebrates WM-Silver: "Clearly something falls off"	Rebenburg
126898.jpg	urn-newsml-dpa-com-20090101-190215-99-997598-large-4-3.jpg	Geldautomat in Mülheim gesprengt	Machine in Mülheim blown up	 
126900.jpg	urn-newsml-dpa-com-20090101-190215-99-997684-large-4-3.jpg	Tausende Patienten von Herzschrittmacher-Rückruf betroffen	Thousands of patients affected by pacemaker recall	 
126901.jpg	urn-newsml-dpa-com-20090101-190213-99-975477-large-4-3.jpg	Millionen-Schaden mit Schwarzarbeit: Urteil erwartet	Million damage with black work: judgment expected	 
126904.jpg	walid-s-dpa.jpg	Walid S. am Freitagmorgen in Bonn festgenommen	Walid S. arrested on Friday morning in Bonn	Walid S.
126906.jpg	71-143924353--null--14-02-2019-17-25-33-234-.jpg	Die Kleinjungs aus Hülsenbusch feiern 375 Jahre Geschwister	The small boys of sleeve bush celebrate 375 years siblings	 
126908.jpg	bund-fuer-migranten-rhein-sieg.jpg	Migrantenbund Rhein-Sieg sagt Messe in Hochschule ab	Migrantenbund Rhein-Victory says Messe in college	Migrantenbund Rhein-Victory,Messe
126910.jpg	will-smith.jpg	Schauspieler Will Smith bedauert „Matrix“-Absage	Actor Will Smith regrets "Matrix "absage	Will Smith
126912.jpg	makel-los-140219-tv-show.jpg	Melanie Miniaci aus Schleiden ist Beauty-Expertin bei TV-Show	Melanie Miniaci from Schleiden is beauty expert at TV show	Melanie Miniaci
126913.jpg	190214-whatsapp.jpg	Whatsapp-Funktion soll vor nicht gewollten Gruppen-Chats schützen	WhatsApp function should protect against non-desired group chats	 
126914.jpg	sanchez.jpg	Sánchez ruft in Spanien Neuwahl für April aus	Sánchez calls up in Spain new election for April	Sánchez
126916.jpg	unfall-bg-sand-rennradfahrer.jpg	Rennradfahrer überschlägt sich in Bergisch Gladbach	Race cyclist overlaps in Bergisch Gladbach	 
126917.jpg	urn-newsml-dpa-com-20090101-190215-99-999050-large-4-3.jpg	Daimler: Neue Abgastests treiben CO2-Werte hoch	Daimler: New exhaust tests drive CO2 values	 
126918.jpg	die-aachener-strasse.jpg	Händler protestieren gegen neue Busspur auf Aachener Straße	Trader protest against new bus track on Aachener Straße	Aachener Straße
126920.jpg	maria-simon.jpg	Maria Simon verabschiedet sich vom „Polizeiruf 110“	Maria Simon says goodbye to "Police Call 110"	Maria Simon
